source,cos_sim,target,level
" Вбегает Петька: «Василий Иваныч, белые в лесу!»
 Чапаев: «Не до грибов, Петька!»",0.9999999999999998," Вбегает Петька: «Василий Иваныч, белые в лесу!»
 Чапаев: «Не до грибов, Петька!»",C_to_B
"В 1817-1820 гг., после окончания Лицея, Пушкин жил в Петербурге, служил в Коллегии иностранных дел, посещал петербургские литературные кружки, был знаком со многими членами тайных обществ, будущими декабристами. В эти годы в его произведениях появляется тема «вольности святой», неприятия самодержавия как государственного устройства, протест против крепостного права («Вольность», «К Чаадаеву», «Деревня»). В 1820 г. он закончил большую поэму по мотивам народных сказок «Руслан и Людмила», которая принесла ему широкую известность. В этом же году за антиправительственные стихи Пушкин был отправлен на службу в Бессарабию. Он жил в Екатеринославе, в Кишинёве, на Кавказе и в Крыму. Постоянно был под наблюдением полиции, его письма вскрывались, отчеты о его поведении посылались в Петербург. В эти годы Пушкин написал несколько романтических поэм («Бахчисарайский фонтан», «Кавказский пленник» и др.), множество лирических стихотворений, начал работать над романом в стихах «Евгений Онегин». Много общался с офицерами, членами «Южного общества» декабристов. 1820-1824 гг. в литературоведении принято называть южной ссылкой поэта.",0.9237757193898939,"В 1817-1820 гг., после окончания Лицея, Пушкин жил в Петербурге, служил в Коллегии (министерстве) иностранных дел, посещал петербургские литературные кружки, был знаком со многими членами тайных политических обществ. В эти годы в его произведениях появляется тема «вольности святой», неприятия самодержавия как государственного устройства, протест против крепостного права («Вольность», «К Чаадаеву», «Деревня»). В 1820 г. он закончил большую поэму по мотивам народных сказок «Руслан и Людмила», которая принесла ему широкую известность. В этом же году за антиправительственные стихи Пушкин был отправлен на службу в Бессарабию (юг Российской империи). Он жил в Екатеринославе, в Кишинёве, на Кавказе и в Крыму. Постоянно был под наблюдением полиции, его письма вскрывались, отчёты о его поведении посылались в Петербург. В эти годы Пушкин написал несколько романтических поэм («Бахчисарайский фонтан», «Кавказский пленник» и др.), много лирических стихотворений, начал работать над романом в стихах «Евгений Онегин». 1820-1824 гг. в литературоведении принято называть южной ссылкой поэта.",C_to_B
"В современной России роль церкви в развитии гражданского общества признаётся государством. Патриарх всея Руси и многие церковные деятели участвуют в работе различных общественных органов страны, преимущественно в гуманитарной сфере.",0.9999999999999994,"В современной России роль церкви в развитии гражданского общества признаётся государством. Патриарх всея Руси и многие церковные деятели участвуют в работе различных общественных органов страны, преимущественно в гуманитарной сфере.",C_to_B
"После издания рассказа А.П. Чехова «Душечка» слово душечка получило новый дополнительный смысл. Так стали называть женщин, которые видят смысл собственной жизни только в любви к близким, живут их жизнью.",0.9999999999999999,"После издания рассказа А.П. Чехова «Душечка» слово душечка получило новый дополнительный смысл. Так стали называть женщин, которые видят смысл собственной жизни только в любви к близким, живут их жизнью.
",C_to_B
"Жидкое горячее блюдо, суп из свëклы и других овощей.",1.0,"Жидкое горячее блюдо, суп из свëклы и других овощей.",C_to_B
"Идеи Толстого о внутреннем самоусовершенствовании человека, лежащие в основе его учения, получили название толстовство. Последователей этого учения (и движения) называют толстовцами.",0.9999999999999994,"Идеи Толстого о внутреннем самоусовершенствовании человека, лежащие в основе его учения, получили название толстовство. Последователей этого учения (и движения) называют толстовцами.",C_to_B
"Придворными кругами (см. двор) изображение царя-убийцы было воспринято как обличение царизма. Власти сняли картину с выставки, П.М. Третьякову, который приобрел полотно для своей галереи, в течение нескольких месяцев было запрещено показывать ее публике.",1.0000000000000009,"Придворными кругами (см. двор) изображение царя-убийцы было воспринято как обличение царизма. Власти сняли картину с выставки, П.М. Третьякову, который приобрел полотно для своей галереи, в течение нескольких месяцев было запрещено показывать ее публике.",C_to_B
"Сегодня имя этого сказочного персонажа используется в названии конфет. Незнайкой могут в шутку назвать человека, который ничего не знает, или недобросовестного школьника.",0.8742191094298941,"Сегодня имя этого сказочного персонажа используется в названии конфет. Незнайкой могут в шутку назвать человека, который ничего не знает, или школьника, который плохо учится.
",C_to_B
"Город, центр Волгоградской области, расположен в низовьях Волги, тянется более чем на 70 км по её правому крутому берегу.",0.9254566102317217,"Город, центр Волгоградской области, расположен в низовьях Волги, тянется более чем на 70 км по её правому крутому берегу.",C_to_B
В Большом театре проводятся Международные конкурсы артистов балета. При театре работает Хореографическое училище.,0.9999999999999999,В Большом театре проводятся Международные конкурсы артистов балета. При театре работает Хореографическое училище.,C_to_B
"Слово весна имеет переносное значение: ‘пора расцвета, молодости’. Как и другие народы, русские называют весну − пора любви.",1.0000000000000002,"Слово весна имеет переносное значение: ‘пора расцвета, молодости’. Как и другие народы, русские называют весну − пора любви.",C_to_B
"В 1965 г. в Соловецком монастыре начались реставрационные работы. Сегодня восстановлена деятельность монастыря, изучается его история. Взяты под охрану государства все многочисленные культовые, хозяйственные, жилые и инженерные сооружения островов, их уникальная природа.",1.0,"В 1965 г. в Соловецком монастыре начались реставрационные работы. Сегодня восстановлена деятельность монастыря, изучается его история. Взяты под охрану государства все многочисленные культовые, хозяйственные, жилые и инженерные сооружения островов, их уникальная природа.",C_to_B
"Поэма неоднократно иллюстрировалась, инсценировалась и экранизировалась. Лучшими иллюстраторами «Мёртвых душ» были художники А.А. Агин и П.М. Боклевский. Одна из лучших инсценировок поэмы была сделана М.А. Булгаковым для МХАТа в 1932 г.",0.8718189603929151,"Поэма неоднократно иллюстрировалась, инсценировалась и экранизировалась. Лучшими иллюстраторами «Мёртвых душ» были художники А.А. Агин и П.М. Боклевский. Одну из лучших инсценировок поэмы сделал М. А. Булгаков для МХАТа в 1932 г.",C_to_B
"Слово рубаха входит в ряд фразеологизмов, пословиц, поговорок. Родился в рубашке говорят об удачливом, счастливом человеке (это связано с тем, что рубашкой называется и оболочка плода в утробе матери); остаться в одной рубашке значит «разориться, дойти до нищеты». Своя рубашка ближе к телу – неодобрительное высказывание о том, что личный интерес превыше всего. Восходит к выражению римского комедиографа Плавта (середина III в. – ок. 184 г. до н. э.): «Туника (род длинной рубахи у мужчин и женщин в Древнем Риме) ближе к телу, чем плащ». Пословицу С миру по нитке – голому рубашка употребляют, когда хотят сказать, что общими усилиями можно помочь человеку в беде. Рубаха-парень скажут об общительном, бескорыстном, простом в обращении человеке. Выражения работать спустя рукава (делать что-либо кое-как, небрежно) и работать засучив рукава (энергично приняться за дело) хранят память о рубахе с очень длинными рукавами, работать в которой, не засучив рукава, невозможно.",0.6874651801095857,"Пословицу С миру по нитке – голому рубашка употребляют, когда хотят сказать, что общими усилиями можно помочь человеку в беде. Рубаха-парень скажут об общительном, простом и открытом в общении человеке. Выражения работать спустя рукава (делать что-либо кое-как, небрежно) и работать засучив рукава (энергично взяться за дело) хранят память о рубахе с очень длинными рукавами, работать в которой, не засучив рукава, невозможно.
",C_to_B
"Празднику посвящаются многие теле- и радиопередачи, концерты, вечера. В магазинах становится заметно больше мужчин.",1.0000000000000004,"Празднику посвящаются многие теле- и радиопередачи, концерты, вечера. В магазинах становится заметно больше мужчин.",C_to_B
Б.Ш. Окуджава умер в 1997 г. в Париже. Похоронен в Москве на Ваганьковском кладбище.,0.923237976211851,Б.Ш. Окуджава умер в 1997 г. Похоронен в Москве на Ваганьковском кладбище.,C_to_B
"Великий русский писатель, классик русской литературы ХIХ в.",0.9941159262055249,"Великий русский писатель, классик русской литературы ХIХ в. ",C_to_B
"С обрядом похорон и с традицией поминовения связано происхождение фразеологизмов: поминать добрым/ недобрым словом – вспоминая, хорошо (плохо) отзываться о ком-, чем-либо; не поминать лихом – не вспоминать дурно о ком-либо; нет и в помине – об отсутствии кого-, чего-либо.",0.9999999999999999,"С обрядом похорон и с традицией поминовения связано происхождение фразеологизмов: поминать добрым/ недобрым словом – вспоминая, хорошо (плохо) отзываться о ком-, чем-либо; не поминать лихом – не вспоминать дурно о ком-либо; нет и в помине – об отсутствии кого-, чего-либо.
",C_to_B
"Написан в 1858 г., опубликован в 1859 г.",0.9999999999999998,"Написан в 1858 г., опубликован в 1859 г.",C_to_B
"В современной России губернатором может стать гражданин старше 30 лет, избранный на основе всеобщего равного и прямого избирательного права при тайном голосовании. Кандидаты на пост губернаторов выдвигаются политическими партиями, а также в порядке самовыдвижения.",1.0000000000000004,"В современной России губернатором может стать гражданин старше 30 лет, избранный на основе всеобщего равного и прямого избирательного права при тайном голосовании. Кандидаты на пост губернаторов выдвигаются политическими партиями, а также в порядке самовыдвижения.
",C_to_B
"Динамичная и остроумная кинокартина, одна из самых любимых зрителем, стала лидером проката в 1965 г.",1.0000000000000009,"Динамичная и остроумная кинокартина, одна из самых любимых зрителем, стала лидером проката в 1965 г.",C_to_B
Самого писателя называют буревестником революции.,0.9999999999999998,"Самого писателя называют буревестником революции.
",C_to_B
"О любви к советской родине было написано много песен,  с ярко выраженным патриотическим содержанием и красивыми, легко запоминающимися мелодиями. Самые знаменитые советские песни: «Москва майская» Дм.Я. и Дан.Я. Покрассов на слова В.И. Лебедева-Кумача; «Широка страна моя родная»   И.О. Дунаевского на слова В.И. Лебедева-Кумача; «С чего начинается Родина?» В.Е. Баснера на слова М.Л. Матусовского;  «Летят перелетные птицы» М.И. Блантера на слова М.В. Исаковского; «Марш энтузиастов» И.О. Дунаевского на слова А. Д'Актиля; «Песня о встречном» Д.Д.Шостаковича на слова Б.П.Корнилова; «Эх, хорошо в стране советской жить»  И.О. Дунаевского на слова В.Г. Шмидтгофа; «Мой адрес – Советский Союз» Д.Ф. Тухманова на слова В.Г. Харитонова. ",0.9999999999999999,"О любви к советской родине было написано много песен,  с ярко выраженным патриотическим содержанием и красивыми, легко запоминающимися мелодиями. Самые знаменитые советские песни: «Москва майская» Дм.Я. и Дан.Я. Покрассов на слова В.И. Лебедева-Кумача; «Широка страна моя родная»   И.О. Дунаевского на слова В.И. Лебедева-Кумача; «С чего начинается Родина?» В.Е. Баснера на слова М.Л. Матусовского;  «Летят перелетные птицы» М.И. Блантера на слова М.В. Исаковского; «Марш энтузиастов» И.О. Дунаевского на слова А. Д'Актиля; «Песня о встречном» Д.Д.Шостаковича на слова Б.П.Корнилова; «Эх, хорошо в стране советской жить»  И.О. Дунаевского на слова В.Г. Шмидтгофа; «Мой адрес – Советский Союз» Д.Ф. Тухманова на слова В.Г. Харитонова. ",C_to_B
"Во внешней политике Иван IV стремился довести до конца борьбу с татарскими ханствами - преемниками Золотой Орды. В результате военных походов Ивана IV к Руси были присоединены в 1552 г. Казанское (см. Казань), а в 1556 г. Астраханское (см. Астрахань) ханства. В честь взятия Казани в Москве на Красной площади был построен Покровский собор (см. Храм Василия Блаженного). В 1851 г. походом Ермака началось освоение русским государством Сибири. На Западе Иван IV хотел закрепиться на берегах Балтийского моря, но так называемая Ливонская война (1558—1583 гг.) закончилась для России безрезультатно.",0.9522273009533863,"Во внешней политике Иван IV стремился довести до конца борьбу с татарскими ханствами - преемниками Золотой Орды. В результате военных походов Ивана IV к Руси были присоединены в 1552 г. Казанское (см. Казань), а в 1556 г. Астраханское (см. Астрахань) ханства. В честь взятия Казани в Москве на Красной площади был построен Покровский собор (см. Храм Василия Блаженного). В 1851 г. походом Ермака началось освоение русским государством Сибири. На Западе Иван IV хотел закрепиться на берегах Балтийского моря, но так называемая Ливонская война (1558—1583 гг.) закончилась для России безрезультатно.",C_to_B
" Поле. Русское поле…
 Светит луна или падает снег –
 Счастьем и болью
 Связан с тобою,
 Нет, не забыть тебя сердцу вовек…",1.0," Поле. Русское поле…
 Светит луна или падает снег –
 Счастьем и болью
 Связан с тобою,
 Нет, не забыть тебя сердцу вовек…",C_to_B
"В коллекции музея находятся произведения крупнейших мастеров живописи, скульптуры, графики, декоративно-прикладного искусства: работы Боттичелли, Пуссена, Рубенса, Ван Дейка, Рембрандта, Яна Брейгеля Старшего, Лукаса Кранаха Старшего, произведения импрессионистов и постимпрессионистов: Ренуара, Сезанна, Клода Моне, Гогена, Ван Гога, а также мастеров ХХ века – Матисса, Пикассо и Шагала.",0.9999999999999999,"В коллекции музея находятся произведения крупнейших мастеров живописи, скульптуры, графики, декоративно-прикладного искусства: работы Боттичелли, Пуссена, Рубенса, Ван Дейка, Рембрандта, Яна Брейгеля Старшего, Лукаса Кранаха Старшего, произведения импрессионистов и постимпрессионистов: Ренуара, Сезанна, Клода Моне, Гогена, Ван Гога, а также мастеров ХХ века – Матисса, Пикассо и Шагала.",C_to_B
Город в дельте Волги.,0.9999999999999999,Город в дельте Волги.,C_to_B
"Василий Тëркин – один из литературных героев, воплощающих в себе русский характер, корни которого уходят в фольклор. Фамилия Тëркин образована от глагола тереть и ассоциируется у русских с прилагательным тëртый в значении ‘бывалый, опытный, много повидавший и испытавший’. Тëркин напоминает сказочного солдата, который может и победить, и обхитрить врага; поможет в трудную минуту и развеселит в печали; который умеет всë и всë понимает, хотя и не очень образован. Иногда он кажется несерьëзным, озорным, но в любой момент этот человек без лишних слов встанет на защиту Родины и совершит подвиг, как бы невзначай, без пафоса и внешних эффектов.",0.9016885619034873,"Василий Тëркин – один из литературных героев, воплощающих в себе русский характер, корни которого уходят в фольклор. Фамилия Тëркин образована от глагола тереть. Прилагательное от этого глагола – тëртый – имеет также значение ‘опытный, много повидавший и испытавший’. Тëркин напоминает сказочного солдата, который может и победить, и обхитрить врага; поможет в трудную минуту и развеселит в печали; который умеет всë и всë понимает, хотя и не очень образован. Иногда он кажется несерьëзным, но в любой момент этот человек без лишних слов встанет на защиту Родины и совершит подвиг, без пафоса и внешних эффектов.",C_to_B
"Наиболее известный портрет Лермонтова принадлежит кисти П.Е. Заболотского.  В Великом Новгороде на памятнике «1000-летие России» (1862) среди 129 фигур самых выдающихся личностей  российской истории есть и фигура Лермонтова. Памятники великому поэту установлены в Москве, Петербурге, Пятигорске, многих других городах России, а также за границей.",0.9933255280568285,"Наиболее известный портрет Лермонтова принадлежит кисти П.Е. Заболотского. В Великом Новгороде на памятнике «1000-летие России» (1862) среди 129 фигур самых выдающихся личностей  российской истории есть и фигура Лермонтова. Памятники великому поэту установлены в Москве, Петербурге, Пятигорске, многих других городах России, а также за границей.",C_to_B
"Николай I умер в 1855 г. незадолго до окончания войны. Существует версия, что причиной смерти была не только болезнь, но и моральный удар от поражения в войне. Николай I похоронен в Петропавловском соборе Петербурга.",0.9715655333233436,"Николай I умер в 1855 г. незадолго до окончания войны. Существует версия, что причиной смерти была не только болезнь, но и моральный удар от поражения в войне. Николай I похоронен в Петропавловском соборе Петербурга.",C_to_B
"Поэма «Мёртвые души» осталась незаконченной. Гоголю не удалось завершить второй том, где предполагалось вывести положительных героев, показать возможность исправления социального зла проповедью нравственных устоев.",0.7930718860412335,"Поэма «Мёртвые души» осталась незаконченной. Гоголь не завершил второй том, в котором хотел показать положительных героев и возможность исправления социального зла проповедью нравственности.",C_to_B
"В современной России потомками дворян восстановлены некоторые дворянские общественные организации (Российское Дворянское собрание, клубы и пр.).",1.0000000000000004,"В современной России потомками дворян восстановлены некоторые дворянские общественные организации (Российское Дворянское собрание, клубы и пр.).",C_to_B
Традиционное русское хлебобулочное изделие из пшеничной (см. пшеница) муки в форме кольца.,1.0,Традиционное русское хлебобулочное изделие из пшеничной (см. пшеница) муки в форме кольца.,C_to_B
"Имя Ломоносова носят Московский государственный университет, город в Ленинградской области (до 1948 г. – Ораниенбаум), подводный хребет в Северном Ледовитом океане, течение в Атлантическом океане.",0.9738501867471991,"Имя Ломоносова носят Московский государственный университет, город в Ленинградской области (до 1948 г. – Ораниенбаум), подводный хребет в Северном Ледовитом океане, течение в Атлантическом океане.",C_to_B
"Крылатыми словами стали названия романов Достоевского: преступление и наказание, униженные и оскорблённые; самое знаменитое изречение писателя − Красота спасёт мир. Достоевским введено ироническое выражение, характеризующее наслаждающегося властью чиновника, − административный восторг (роман «Бесы»). Писатель ввёл в речевой оборот слово стушеваться в значении смолкнуть, сникнуть, украдкой скрыться (повесть «Двойник»).",0.6324795903646192,"Крылатыми словами стали названия романов Достоевского: преступление и наказание, униженные и оскорблённые; самое знаменитое изречение писателя − Красота спасёт мир. 
",C_to_B
"Место действия – губернский город и поместья отца Базарова и его соседей – Кирсановых и Одинцовой. Там проходят встречи героев романа, каждая из которых – диалог «отцов» и «детей», полемика по вечным и актуальным вопросам жизни русского общества. Символом идейного противостояния героев становится спор о ценностях и нормах жизни между нигилистом Базаровым и Павлом Петровичем Кирсановым, олицетворяющим изысканность и снобизм уходящей дворянской культуры. ",0.7225314642484889,"Место действия романа – губернский город и поместья отца Базарова и его соседей – Кирсановых и Одинцовой. Там проходят встречи героев романа, диалог героев, диалог «отцов» и «детей», полемика по вечным и актуальным вопросам жизни русского общества. ",C_to_B
В 1932 г. город был переименован в Горький в честь уроженца города писателя Максима Горького. С 1991 г. историческое название восстановлено.,0.9999999999999996,В 1932 г. город был переименован в Горький в честь уроженца города писателя Максима Горького. С 1991 г. историческое название восстановлено.,C_to_B
Безлесная равнина.,0.9999999999999998,Безлесная равнина.,C_to_B
"Гонениям и репрессиям подвергались передовые люди России: поэты А. С. Пушкин и М.Ю. Лермонтов, писатель и публицист А.И. Герцен, философ П.Я. Чаадаев и др. Жестоко подавлялись национальные движения: Польское восстание 1830-1831 гг., освободительное движение на Кавказе, возглавлявшееся имамом Шамилем, и др. Николай I усиливал русификацию и христианизацию нерусских народностей Российской империи.",0.9235332933950847,"Гонениям и репрессиям подвергались передовые люди России: поэты А. С. Пушкин и М.Ю. Лермонтов, писатель и публицист А.И. Герцен, философ П.Я. Чаадаев и др. Жестоко подавлялись национальные движения: Польское восстание 1830-1831 гг., освободительное движение на Кавказе, возглавлявшееся имамом Шамилем, и др. Николай I усиливал русификацию и христианизацию нерусских народностей Российской империи.",C_to_B
