source,cos_sim,target,level
Разговорное название Государственного музея изобразительных искусств им. А.С. Пушкина – одного из крупнейших музеев зарубежного изобразительного искусства в России.,0.7275468181066573,Разговорное название Государственного музея изобразительных искусств им. А.С. Пушкина.,B_to_A
"Образ Петербурга создавался и в художественных фильмах:  «Октябрь» С.М. Эйзенштейна и Г.В. Александрова, «Звезда пленительного счастья» В.Я. Мотыля, «Невероятные приключения итальянцев в России» Э.А. Рязанова, «Русский ковчег» А.Н. Сокурова.",0.9864361216305182,"
Образ Петербурга создавался и в художественных фильмах: «Октябрь» С.М. Эйзенштейна и Г.В. Александрова, «Звезда пленительного счастья» В.Я. Мотыля, «Невероятные приключения итальянцев в России» Э.А. Рязанова, «Русский ковчег» А.Н. Сокурова.",B_to_A
"В репертуар включались спектакли, в основу которых были положены драматургические, поэтические, прозаические и публицистические и произведения. Классическая драматургия была представлена спектаклями: «Добрый человек из Сезуана» (первая постановка нового театра) Б. Брехта, «Тартюф» Ж.-Б. Мольера, «Гамлет» У. Шекспира, «Борис Годунов» А.С. Пушкина; драматургия, основанная на поэзии, – музыкально-поэтическими представлениями «Антимиры» по произведениям А.А. Вознесенского, «Послушайте!» по произведениям В.В. Маяковского, «Товарищ, верь!» по произведениям А.С. Пушкина, «Павшие и живые» по стихам Е.А. Евтушенко; по прозаическим литературным произведениям были поставлены спектакли «Дом на набережной» и «Обмен» (по повестям Ю.В. Трифонова), «Деревянные кони» по книге Ф.А. Абрамова, «Преступление и наказание» по роману Ф.М. Достоевского, «Мастер и Маргарита» по роману М.А. Булгакова. Стало спектаклем публицистическое произведение Д. Рида «Десять дней, которые потрясли мир».",0.2729143751478952,"
Первым спектаклем театра был «Добрый человек из Сезуана» по пьесе Б. Брехта.",B_to_A
Назван в честь Святого Петра. С 1712 г. по 1918 г. – столица России. Население 4 700 тыс. чел.,0.19453048941537926,"Петербург был основан в 1703 году Петром I, и более 200 лет (1712-1918) был столицей России.",B_to_A
"В последние годы жизни писатель создал свои самые знаменитые произведения: романы «Идиот» (1868 г.), «Бесы» (1871-1872 гг.), «Братья Карамазовы» (1879-1880 гг.).  В каждом из этих романов герои оказываются перед вопросом о «переступании», по словам писателя, через мораль, законы, Бога, людей.",0.4331340635528521,"
В 1860-1870-е гг. писатель  создал свои самые знаменитые романы:  «Идиот», «Бесы», «Преступление и наказание», «Братья Карамазовы».",B_to_A
"Третьяковская галерея – один из самых знаменитых музеев России, ее национальное достояние. Посещение галереи входит в большинство туров по Москве и ее достопримечательностям. В 1980 г. перед зданием галереи был открыт памятник П.М. Третьякову работы скульптора А.П. Кибальникова. В 2013 г. улицы и переулки вокруг Третьяковской галереи стали новой пешеходной зоной Москвы.",0.5298821781080462,"
В 1980 г. перед зданием галереи был открыт памятник П.М. Третьякову работы скульптора А.П. Кибальникова ",B_to_A
"В Российской империи крест был формой многих государственных орденов, а Андреевский крест был изображен на флагах кораблей Военно-Морского Флота. В современной России эта традиция восстановлена (например, Георгиевский крест).",0.275986116508466,"
Форму креста имеют многие государственные ордена России.",B_to_A
"Жидкое горячее блюдо, суп из свëклы и других овощей.",0.6323900687292022,Cуп из свëклы и других овощей.,B_to_A
"Расположена в самом центре Москвы, рядом с Московским Кремлём. Старое здание библиотеки − «Пашков дом» − городской дворец, построенный в стиле классицизма по проекту великого русского архитектора XVIII в. В.И. Баженова и названный «Пашковым» по имени владельца. Новые корпуса библиотеки строились  начиная  с 1930-х гг. В 1975 г. в подмосковном городе Химки построено здание для хранения периодических изданий и диссертаций. Фонд библиотеки сегодня превышает 44 млн. изданий.",0.25724401553406273,"
Старое здание библиотеки - дворец П.Е. Пашкова, который москвичи называют «Дом Пашкова».",B_to_A
День проведения военного парада на Красной площади в Москве в ознаменование двадцать четвёртой годовщины Октябрьской социалистической революции (7 ноября 1941 г.) и  День Победы советского народа в Великой Отечественной войне 1941-1945 годов  считаются Днями воинской славы России.,0.16883160012977974,"
Первой победой над врагом стала победа в Битве за Москву (сентябрь 1941 г. – апрель 1942 г.).",B_to_A
"Анимационный сериал по книге Э.Н. Успенского «Крокодил Гена и его друзья» (1966 г.) создан в результате совместной работы  писателя Э.Н. Успенского, режиссёра Р.А. Качанова и художника Л.А. Шварцмана в 1969-1983 гг. Все мультфильмы («Крокодил Гена», «Чебурашка», «Шапокляк», «Чебурашка идёт в школу») представляют собой весёлые истории о приключениях друзей.",0.10780628940406037,"
Все фильмы – это забавные истории. В них друзья помогают друг другу решать любые проблемы.",B_to_A
"В 1846 г. вышел из печати его первый роман − «Бедные люди». Герой произведения − Макар Девушкин, мелкий канцелярский чиновник и «маленький человек», открывает галерею бедных людей Достоевского, образы которых пройдут через всё его творчество. Изучение психологии «маленьких людей» писатель продолжает в произведениях 1840-х гг. (повести «Двойник», «Хозяйка», «Белые ночи», «Неточка Незванова», рассказ «Господин Прохарчин»), посвящённых жизни бедных петербургских чиновников. В этих произведениях у Достоевского появляется ещё один главный герой − Петербург Достоевского.",0.4219144258954686,"
В 1846 г. вышел первый роман Достоевского – «Бедные люди». Героем произведений писателя стал «маленький человек».",B_to_A
"В последние годы жизни Пушкина значительно расширился круг его профессиональных интересов. Он занимается не только литературным творчеством, но и критикой, в 1836 г. начинает издавать журнал «Современник». В эти годы обострился конфликт поэта с высшим светом, в частности из-за желания императора Николая I постоянно видеть при дворе жену поэта, считавшуюся одной из первых петербургских красавиц, украшением светских балов. Н.Н. Пушкина была окружена поклонниками, одним из них был приёмный сын голландского посланника Геккерна – Жорж Дантес, вызывающее поведение которого заставило Пушкина защищать свою честь на дуэли. 27 января 1837 г. в пригороде Петербурга на Чёрной речке состоялась дуэль Пушкина и Дантеса. Поэт был смертельно ранен и через два дня скончался. Общество восприняло смерть Пушкина как национальную трагедию. Поэт был похоронен в Святогорском монастыре недалеко от Михайловского.",0.2871431111950087,"
Пушкин погиб на дуэли в конце января 1837 года. Могила поэта  находится в Святогорском монастыре недалеко от Михайловского.",B_to_A
"Православный (см. Православие) храм называется церковь (в католичестве – костёл, в мусульманстве – мечеть и т.п.); главный или большой храм (церковь) в городе или в монастыре называется собор.",0.3486262611046878,"
Небольшой храм называется церковь.",B_to_A
"Головной убор, обычно тёплый и мягкий.",0.6662393335823806,Тёплый и мягкий головной убор.,B_to_A
Строки припева песни Пусть всегда будет солнце! иногда используются  в лозунгах.,0.9871539164747545,"
Строки припева песни Пусть всегда будет солнце! иногда используются  в лозунгах.
",B_to_A
"В разговорной речи праздник называют просто Девятое мая. В последние годы стали популярны новые лозунги и приветствия ветеранам. Среди них: Спасибо деду за Победу! и Я помню, я горжусь!.",0.8662110155009461,"
В разговорной речи праздник называют просто Девятое мая. В последние годы стали популярны новые лозунги и приветствия ветеранам. Среди них: Спасибо деду за Победу! и",B_to_A
"Основан Эрмитаж в 1764 г., когда Екатерина II купила в Берлине коллекцию голландской и фламандской живописи. Сначала картины находились в апартаментах Зимнего дворца, которые назывались Эрмитаж – от французского слова «ermitage», что значит «место уединения». Позднее картины покупались в Дрездене, в Париже, в Лондоне. Также в Эрмитаж поступили коллекции гравюр и рисунков, декоративно-прикладного искусства, оружия, книг и античных древностей. Императрица занималась пополнением Эрмитажа не одна, в собрании коллекции участвовали разные известные в то время деятели, например, французский мыслитель Д. Дидро и немецкий просветитель Я.М. Гримм. 
В 1825 г. в Эрмитаже открылась экспозиция картин русской живописи, которая в 1897 г. была передана Русскому музею.",0.4841081426397659,"
Музей основала Екатерина II в 1764 г. коллекцией голландской и фламандской живописи. Картины находились в комнатах дворца, которые назывались Эрмитаж – от французского «ermitage» – «место уединения». ",B_to_A
"Шапочным знакомством оказывается самое поверхностное знакомство, а сильно опоздавший человек приходит обычно к шапочному разбору.",0.5919712212888323,"Слово шапка встречается во многих устойчивых выражениях, например: шапочным знакомством называют самое поверхностное знакомство; прийти с большим опозданием значит прийти к шапочному разбору.
",B_to_A
"С 1923 г. существует музей МХТ. Основа его собрания – фонд документов по истории театра, а также личные фонды Станиславского, Немировича-Данченко и других известных театральных деятелей.",0.8125928473870587,"
С 1923 г. существует музей МХТ. В нём находятся документы по истории театра, а также личные фонды Станиславского, Немировича-Данченко и других известных театральных деятелей.",B_to_A
"Осенью 1856 г. Толстой вышел в отставку и отправился в заграничное путешествие во Францию, Швейцарию, Италию, Германию. Вернувшись в Россию, открыл школу для крестьянских (см. крестьянин) детей в Ясной Поляне, а затем – ещё более 20 школ в соседних деревнях (см. деревня). Педагогика стала вторым призванием Толстого: он создавал учебники для школ, писал педагогические статьи.",0.273925573095381,"
После войны вернулся в Ясную Поляну, открыл школу для крестьянских детей, писал для них буквари, учебники, книги для чтения.",B_to_A
"Традиционный сувенир на Пасху – деревянные или фарфоровые яйца. Широко известны пасхальные яйца, изготовленные из драгоценных металлов и камней мастерами фирмы известного русского ювелира Карла Фаберже. Хранящиеся внутри яиц великолепные сюрпризы – живописные миниатюры, крохотные модели дворцов, памятников, яхт, поездов, фигурки птиц, букеты цветов – шедевры ювелирного искусства конца XIX – начала XX в.",0.4877010067972482,"
Традиционный сувенир на Пасху – деревянные или фарфоровые яйца. Знаменитый русский ювелир Карл Фаберже создал коллекцию пасхальных яиц из драгоценных металлов и камней.",B_to_A
"Выше всего ценились шубы из меха соболя. В разные исторические эпохи были популярны также лисьи (см. лиса) и беличьи (см. белка), заячьи (см. заяц) шубы (особенно женские). .
Долгое время шубы шились мехом внутрь. Так одежда давала больше тепла. Торжественный, богатый вид шубе придавала наружная отделка, для которой использовались дорогие ткани. Мех был виден лишь на воротнике и по краям одежды. Только в XIX в., когда выросла стоимость редких мехов, а тканей, наоборот, упала, шубы стали шить мехом наружу.",0.1233360200330874,"
Простой народ носил шубы из дешевой овчины (меха овцы).",B_to_A
"В основе сюжета лежит история любви Евгения Онегина и Татьяны Лариной. Роман начинается c приезда главного героя в деревню, где он получает наследство после смерти дяди. Онегин знакомится с соседями: с молодым поэтом Владимиром Ленским и с семьёй Лариных – вдовой и её двумя дочерьми, Татьяной и Ольгой. В Ольгу влюблён Ленский. Татьяна с первого взгляда полюбила Онегина и, нарушив нормы поведения дворянской девушки (см. дворянка), написала ему письмо – признание в любви. Онегин не ответил Татьяне взаимностью. К этому времени он уже устал от романов. Вскоре из-за глупой ссоры он убивает Ленского на дуэли. После смерти друга Онегин уезжает путешествовать по России. Действие романа продолжается через три года, когда Онегин в Петербурге снова встречает Татьяну. Теперь она – жена генерала, героя Отечественной войны 1812 г., великолепная светская дама. Онегин страстно влюбляется в неё, но теперь Татьяна отвергает его любовь. Она остаётся верной женой, хотя и не скрывает, что, как и раньше, любит Евгения.",0.49236568981349277,"
В начале романа главный герой едет в деревню получать наследство после смерти дяди. Там Онегин знакомится с соседями: с молодым поэтом Владимиром Ленским и с семьёй Лариных – вдовой и её дочками, Татьяной и Ольгой. Ленский любит Ольгу.",B_to_A
"Снегурочка появляется только перед Новым годом. Она сопровождает Деда Мороза, который идёт на праздник к детям. Одетая в очень красивую, украшенную серебром шубку (см. шуба), сапожки и шапку, отделанную мехом, она помогает Деду Морозу проводить Ëлку, вместе с ним дарит подарки детям.",0.3544119748611633,"
Снегурочка вместе с Дедом Морозом приходит к детям на Ëлку и дарит подарки.",B_to_A
"Первую труппу театра «для представления комедий и трагедий» создала указом императрица Елизавета Петровна в 1756 г. В знаменитом здании архитектора К.И. Росси, театр работает с 1832 г. С этого времени до 1920 г. театр назывался Александринским – в честь императрицы Александры Фёдоровны – супруги Николая I. Название театра в советский период – Государственный театр драмы. В 1937 г. театр получил имя А.С. Пушкина, который любил «Александринку» и часто бывал там.",0.5750437919081525,"
В знаменитом здании архитектора К.И. Росси  театр работает с 1832 г. С этого времени и до 1920 года театр назывался  Александринским в честь императрицы Александры Фёдоровны. ",B_to_A
"Басни Крылова не только до сих пор входят в школьные программы по литературе, но и являются книгами для домашнего, семейного чтения, на них воспитывались многие поколения. Поэтому неудивительно, что самого баснописца русские называют дедушка Крылов (так поэт П.А. Вяземский назвал баснописца в день празднования пятидесятилетия его литературной деятельности).",0.26512858999041516,"
Баснописца знают и любят в России и сегодня,называют «дедушка Крылов».Многие строчки его басен стали крылатыми словами.",B_to_A
Репродукция картины много лет помещалась на обложке учебника по чтению «Родная речь» и в других школьных (см. школа) учебниках и стала хрестоматийной.,0.7624689757546175,Репродукция картины много лет помещалась в школьных (см. школа) учебниках и стала хрестоматийной.,B_to_A
"Галерея была основана в 1856 г. коллекционером русской живописи П.М. Третьяковым как частное собрание. Находится в центре Москвы в Лаврушинском переулке, в комплексе зданий, построенных вокруг домов купцов Третьяковых, где первоначально располагалась коллекция картин. В 1892 г. Третьяков передал свою коллекцию (и коллекцию западноевропейской живописи, собранную его братом) в дар Москве. После смерти Третьякова музеем управлял совет, в который вошли его дочери, а также художники Вал.А. Серов, И.Э. Грабарь, И.С. Остроухов, коллекционер И. Е. Цветков. Совет избирался Городской думой. С этого времени в галерею стали поступать частные художественные коллекции.",0.39588753803182425,Галерею основал в 1856 г. коллекционер русской живописи П.М. Третьяков. Она находится в центре Москвы.,B_to_A
Картина относится к числу самых известных произведений русской живописи и полотен художника. Веру Мамонтову часто сравнивают с героиней романа Л. Н. Толстого «Война и мир» Наташей Ростовой.,0.5944781137561042,Картина относится к числу самых известных произведений русской живописи и полотен художника. ,B_to_A
"В русском языке существуют устойчивые словосочетания: вот тебе крест, что означает – поверь мне; креста на тебе нет – негативная характеристика поступка или поведения адресата; мой крест, то есть моя судьба; нести (свой) крест означает терпеливо переносить страдания, испытания, тяжёлую судьбу; поставить крест – окончательно разуверившись в чем-либо, отказаться от чего-либо, перестать думать, надеяться на что-либо.",0.6296952944342641,"
В русском языке существуют выражения: Вот тебе крест, что означает – поверь мне; мой крест – моя судьба; поставить крест – окончательно перестать верить во что-либо, отказаться от чего-либо.
",B_to_A
"В 1993 г. театр разделился на две труппы: «Театр на Таганке» под руководством Любимова и «Содружество актёров Таганки» под руководством Н.Н. Губенко. Труппа Губенко стала работать в новом здании театра. В 1990-2000 годы Любимов поставил в театре много новых спектаклей:  «Живаго» по роману Б.Л. Пастернака, «Театральный роман» по М.А. Булгакову,  «Хроники» В. Шекспира, «Евгений Онегин» по роману А.С. Пушкина, «Фауст» И.-В. Гёте, «Медею» Еврипида  и др. Многие постановки театра оформлял художник Д.Л. Боровский. С театром сотрудничали композиторы Э.В. Денисов, А.Г. Шнитке. В.И. Мартынов. Театр гастролировал по странам мира, участвовал в международных театральных фестивалях.",0.4963794562812998,"
В эти годы он восстановил свои старые спектакли и поставил много новых: «Живаго» по роману Б.Л. Пастернака, «Театральный роман» по М.А. Булгакову, «Евгений Онегин» по роману А.С. Пушкина, «Фауст» И.-В. Гёте и др.",B_to_A
В послевоенные годы по всей территории Советского Союза героям и жертвам войны были поставлены памятники и возведены мемориалы. Самые известные из них: на Мамаевом кургане в Волгограде (до 1961 г. − Сталинград) и на Пискарёвском кладбище в Ленинграде. В 1967 г. в Москве у кремлёвской стены (см. Московский Кремль) открыт мемориал «Могила Неизвестного солдата» и  зажжён вечный  огонь.,0.5021060568097165,"
В 1967 г. в Москве у Кремлёвской стены был открыт мемориал «Могила Неизвестного солдата».",B_to_A
"Традиции празднования Дня России в стадии становления, но уже стало обязательным возложение цветов к памятникам героям России всех времён, проведение фестивалей искусств, народных шествий и гуляний и различных патриотических мероприятий. Вечером в Москве и в других больших городах гремят залпы праздничного салюта.",0.3316854056501136,"
В праздничные дни проходят  митинги, демонстрации, фестивали искусств. Люди приносят цветы к памятникам героям России всех времён.",B_to_A
"В основе сюжета лежит история любви Евгения Онегина и Татьяны Лариной. Роман начинается c приезда главного героя в деревню, где он получает наследство после смерти дяди. Онегин знакомится с соседями: с молодым поэтом Владимиром Ленским и с семьёй Лариных – вдовой и её двумя дочерьми, Татьяной и Ольгой. В Ольгу влюблён Ленский. Татьяна с первого взгляда полюбила Онегина и, нарушив нормы поведения дворянской девушки (см. дворянка), написала ему письмо – признание в любви. Онегин не ответил Татьяне взаимностью. К этому времени он уже устал от романов. Вскоре из-за глупой ссоры он убивает Ленского на дуэли. После смерти друга Онегин уезжает путешествовать по России. Действие романа продолжается через три года, когда Онегин в Петербурге снова встречает Татьяну. Теперь она – жена генерала, героя Отечественной войны 1812 г., великолепная светская дама. Онегин страстно влюбляется в неё, но теперь Татьяна отвергает его любовь. Она остаётся верной женой, хотя и не скрывает, что, как и раньше, любит Евгения.",0.3242790505949261,"
Онегин не отвечает на любовь Татьяны. К этому времени он уже устал от романов.",B_to_A
"Имя этого сказочного героя часто используется в СМИ в ироническом значении. Вопреки положительному образу Иванушки-дурачка в народных сказках, в речи эта характеристика используется с отрицательным значением, например, при описании недалёкого, простоватого человека.",0.5556291212823781,"
Имя этого сказочного героя часто используется в СМИ в ироническом значении. В устной разговорной речи Иванушкой-дурачком могут назвать неумного человека.
",B_to_A
"Библиотека основана 1 июля 1862 г. В неё вошли частные книжные коллекции. Самой крупной была коллекция видного русского дипломата конца XVIII − начала XIX в. графа Н. П. Румянцева. Библиотека являлась частью Московского публичного Румянцевского музея. Поэтому до 1924 г. она называлась Румянцевской библиотекой или Библиотекой Румянцевского музея. В 1924 г. ей было присвоено имя В.И. Ленина, и с 1925 г. по 1992 г. она называлась Государственной библиотекой СССР им. В. И. Ленина.",0.6051053587649471,"Библиотека создана в 1862 г. из частных книжных коллекций. Самой большой была коллекция графа Н.П. Румянцева, поэтому до 1924 г. библиотека называлась Румянцевской.",B_to_A
«Калинка» – своего рода эталон русской народной песни. Под мелодию «Калинки» исполняется русский народный танец в быстром темпе.,0.9582572943860996,"
«Калинка» – своего рода эталон русской народной песни. Под мелодию «Калинки» исполняется русский народный танец в быстром темпе.",B_to_A
Государственный праздник. Отмечается 9 мая. Нерабочий день.,1.0,Государственный праздник. Отмечается 9 мая. Нерабочий день.,B_to_A
"В «Лебедином озере» танцевали лучшие русские балерины и танцовщики: Анна Павлова, Галина Уланова, Майя Плисецкая, Михаил Фокин, Марис Лиепа, Владимир Васильев, Михаил Лавровский.",0.938302263301591,"
В «Лебедином озере» танцевали лучшие русские балерины и танцовщики: Анна Павлова, Галина Уланова, Майя Плисецкая, Михаил Фокин, Владимир Васильев, Михаил Лавровский.",B_to_A
